row_id,주제,내용,상세내용,주장/검증매체
83,경제,"뉴욕증시, 채권금리 상승에 하락…분당 흉기난동에 14명 부상 [모닝브리핑]","['경찰', '관련', '업체', '금리', '됐습니다', '입니다', '하락', '국채', '했습니다', '지수', '오늘', '심사', '영장', '의원', '장기', '거래', '흉기', '살인', '예고', '전날', '오후', '혐의', '상황', '회의', '국회', '누락', '시공', '소나기', '뉴욕증시', '상승', '올라', '서현역', '난동', '사건', '체포', '대책', '긴급', '합니다', '철근', '설계', '감리', '수사', '단지', '위반', '의혹', '청구', '기온']",한국경제
84,경제,"""부모, 10년 간호해 재산 상속받았는데""...연락 한통 없다가 소송건 친누나","['누나', '소송', '했다', '부친', '신장', '재산', '상속', '유류분', '유산', '판결', '하는', '재판', '지급', '모친']",파이낸셜뉴스
85,경제,"다른 여자 생겼냐 묻자 ""그렇다""…양육비도 안 주고 상속 부동산도 처분한 남편","['재산', '남편', '했다', '상속', '시부모', '분할', '받은', '부동산', '포함', '대상', '사연', '혼인', '경우', '사진', '양육비', '별거', '관계', '이후']",서울경제
86,경제,집값 떨어진 지금이 상속·증여 기회 … 낮아진 감정평가 유리 [지갑을 불려드립니다],"['가격', '부동산', '평가', '과세', '상속', '시가', '증여', '감정평가', '증여세', '주택', '있다', '재산', '방식', '부담', '절세', '방법', '공시가격', '해당', '한다', '산정', '자산', '세금', '따라', '정부', '하는', '가액', '당국', '상속세', '일부', '세법', '했다', '대한', '관심', '개별', '거래', '경우', '개월', '감정', '건물', '개정', '고민', '관청', '시장']",매일경제
87,경제,상속주택 팔 땐 피상속인·상속인 보유기간 통틀어 계산해 세율 적용,"['상속', '주택', '양도', '금액', '경우', '있다', '상속세', '하는', '보유', '계산', '취득', '적용', '해야', '한다', '시일', '기간', '양도소득세', '되는', '과세', '신고', '기한', '하게', '상속인', '개시', '개월', '이내', '납부', '세액', '결정', '따라', '매도', '부분', '받은', '피상', '속인', '대해', '일반', '공제', '받을', '세율']",한국경제
88,경제,'빌라왕' 사망후 9개월…상속문제 정리안되면 특별법도 무용지물,"['상속', '피해자', '재산관리인', '보증', '김씨', '보험', '선임', '입자', '문제', '미가', '빌라', '주택', '전세', '했다', '보증금', '절차', '업무', '사망', '있다', '피해', '계약', '순위', '있는', '임대', '가입', '경매', '사기', '해지', '포기', '연합뉴스', '기자', '통보', '가입자', '상속인', '차원', '서울', '해결', '특별법', '하는', '한다', '법원', '받을', '구제', '관리인', '범위', '반환', '돌려', '진행', '조치', '재산', '대한', '대위변제', '경우', '하면', '된다', '대상', '청구', '세종', '상황']",연합뉴스
89,경제,"이마트24, 해외 유명먹거리 확대…구운땅콩볼·제로음료 출시","['이마트', '상품', '땅콩', '제로', '해외', '직소', '행사', '확대']",뉴스1
90,경제,WHO도 ‘제로’ 인기 못 멈췄다…제로칼로리‧무설탕 시장 회복세,"['구매', '주차', '제로', '카테고리', '음료', '칼로리', '대비', '설탕', '탄산음료', '아스파탐', '증가', '제품', '롯데', '가량', '버스', '했다', '상반기', '식품', '경우', '전체', '비교', '감소', '기간', '수요', '논란', '발암', '가능', '물질', '분석', '하면서', '나타났다', '정도', '수준', '고객', '회복']",데일리안
91,경제,"프랑스 전기차 보조금 개편에… 산업부, 업계·전문가 의견 수렴","['프랑스', '정부', '제출', '전기차', '보조금', '우리', '의견', '의견서', '초안', '수렴', '산업부', '개편', '공개', '관련', '업계', '했다', '개편안', '탄소', '배출', '반영', '기업']",뉴시스
92,경제,‘전기차라서 봐줬던’ 것들의 정상화[오경진 기자의 전기차 오디세이],"['전기차', '있다', '가격', '시장', '자동차', '판매', '보조금', '성장', '세계', '했다', '올해', '업계', '하는', '지난해', '국내', '최대', '테슬라', '회사', '둔화', '엔트리', '신차', '판촉', '아이', '전망', '내연기관차', '이야기', '지난달', '대비', '중국', '독일', '점유', '다양한', '모델', '하이브리드', '브랜드', '탄소', '친환경']",서울신문
93,경제,"하청사 화물 운전기사, 제각각 유가연동 기준에 '한숨'","['유가', '기준', '하는', '하청', '포스코', '회수', '했다', '노동자', '보조금', '업체', '대한', '화물', '없는', '입찰', '올해', '플로우', '특수', '고용', '적용', '수익', '전남', '거리', '수준', '지급', '하루', '처지', '목소리', '운송', '기사', '내용', '운전기사', '지원', '하며', '화물차', '운행', '연동제', '같은', '따라', '됐다', '지난해', '아니라', '동료', '입장', '대해', '개선']",노컷뉴스
94,경제,"부산항만공사, 육상화물 운송거부 대비 토론훈련 실시","['화물', '부산', '했다', '육상', '운송', '거부', '사태', '발생', '기관', '항만', '집단', '대응', '훈련', '지난해']",아시아경제
95,경제,국회 발목에…화물연대 안전운임 폐지 표류,"['화물', '입제', '운임', '연대', '하는', '차주', '개선', '안전', '폐지', '정부', '일몰', '법안', '부활', '민주당', '의견', '송사', '회부', '찬성', '방안', '추진', '하지', '하면', '알려졌다', '있다', '입장', '정책', '위원회', '본회의']",매일경제
96,경제,"홍콩 민주투사 네이선 로, 英 망명 승인받아… ""英·中 긴장고조""","['홍콩', '영국', '했다', '정부', '신청', '시민', '망명', '보안법', '주민', '하는', '이선', '시행', '로이터', '있다', '이민', '주택']",한국일보
97,경제,"불법공매도 '투사' 김병욱 ""잘못된 정보 재생산"" 발끈 왜?","['공매도', '의원', '불법', '대차', '차입', '제도', '시스템', '했다', '거래', '밝혔다', '처벌', '되는', '정보', '시장', '기자', '뉴스', '민주당', '국회', '정무', '차단', '방지', '실시간', '조항', '개인']",머니투데이
98,경제,"롯데칠성, 빅썸바이오 지분 추가 인수…스타트업 '빅썸' 만들까","['롯데', '빅썸', '바이오', '음료', '입니다', '인수', '옵션', '행사', '스타트업', '대표', '건강', '기능', '식품', '영업', '주주', '보유', '대해', '가능성', '자산', '주간', '유통', '칠성', '성장', '투자', '했습니다', '인정', '해준', '있습니다']",비즈워치
99,경제,연이은 어닝쇼크 굴레…매각으로 몸집 줄이는 CJ ENM,"['매각', '미디어', '리프', '핵심', '있다', '메조', '부문', '자회사', '했다', '올해', '다이아', '자산', '실적', '하이브', '있는', '사업', '매출', '추진', '악화', '적자', '인수합병', '시장', '하면서', '최근', '각처', '찾고', '된다', '보유', '그룹', '레이블', '내고', '회사', '웨이', '음악', '플랫폼', '기준', '기록', '영업']",이코노미스트
100,경제,"한화 ""스타트업 투자 쉽지 않네""","['한화', '투자', '배양육', '솔루션', '했다', '뉴에이지', '니콜라', '개발', '사업', '체육', '미국', '스타트업', '닫은', '그룹', '수소', '규모', '연구소']",매일경제
101,경제,스타트업들 “헐값에 지분 넘겨 버틴다”,"['투자', '더리', '시장', '펀드', '구주', '했다', '있다', '스타트업', '자금', '매각', '자금난', '회수', '신주', '기부', '업계', '발행', '유통', '관계자', '금리', '위축']",헤럴드경제
102,경제,'벤츠 최대 판매처' 한성자동차 파업…후속 여파는?,"['자동차', '노조', '파업', '코리아', '한성', '서비스', '했다', '인상', '그룹', '벤츠', '센터', '딜러', '직원', '처우', '개선', '요구', '최대', '레이싱', '서울', '임금', '판매', '배당', '촉각', '지난', '금속노조', '투쟁', '메르세데스벤츠', '경우', '있다']",뉴시스
103,경제,부산대병원지부 파업 20일만에 극적 타결…오늘부터 정상 근무,"['병원', '의료', '부산', '환자', '합의', '직접', '파업', '노조', '고용', '용역', '교섭', '불법', '중재', '타결', '측은', '금지', '시민', '조합원', '보건', '마련', '했다', '근절', '내용', '조치', '병상', '운영', '총장', '의견', '수렴', '임단', '정상', '대해', '인력', '전환', '인상', '됐다', '하기로', '처방', '시설', '보안', '미화', '주차', '투쟁', '밝혔다', '진료', '서비스']",ZDNet Korea
104,경제,마산항 등에서 선박 내 전기차 화재 예방 훈련,"['전기차', '화재', '선박', '대응', '진행', '훈련', '해수부', '이용', '발생', '지난', '카페리', '여객선', '조치', '대의', '했다', '하는', '운송']",국제신문
105,경제,아파트 전기차 충전기 도입 시 입주민 화재 긴급 대피 알림 방법 구비 필수,"['전기차', '화재', '충전기', '알림', '도입', '주민', '서비스', '대응', '앤톡', '아파트', '발생', '안전', '하는', '해야', '보급', '있다', '해당', '하기', '골든타임', '이내', '모든', '긴급', '따라', '밝혔다', '소방관', '기존', '시스템', '있는', '구비', '한다', '단지']",서울경제
106,경제,"전기차 시대, 늘어나는 사고…셀 식별번호 매긴다","['전기차', '화재', '발생', '설치', '충전', '있다', '주차장', '했다', '차량', '기준', '시설', '소방', '사고', '관련', '대한', '안전', '충전기', '주차', '배터리', '피해', '지하', '증가', '되고', '하는', '경우', '부품', '진압', '들이', '지난', '테슬라', '받은', '당국', '소방청', '따르면', '최근', '국내', '지난해', '국토부', '위해', '계획', '되는', '규정', '신청', '있도록', '하나', '국회', '결함', '조사', '핵심', '장치']",파이낸셜뉴스
107,경제,"에바 '전기차 화재감지' 충전기, 조달청 혁신 시제품 지정","['제품', '혁신', '에바', '있다', '스마트', '화재', '충전기', '차저', '감지', '지정', '전기차', '솔루션', '조달청', '따라', '선정', '계약법', '세계', '최초', '탑재', '사업', '기관']",뉴시스
108,경제,"공정위, '5G 거짓광고' 의결서 법원 송부…""소비자 민사소송 활용 기대""","['광고', '이동통신', '속도', '소비자', '서비스', '공정위', '실제', '사가', '민사소송', '부당']",파이낸셜뉴스
109,경제,냉방 안되는 '독일 미니 에어컨'… 소비자 해외직구 주의보,"['소비자', '상품', '사업자', '소비자원', '피해', '쇼핑몰', '제품', '에어컨', '거래', '포털', '정보', '설명', '하지', '광고', '해외', '판매', '국제', '독일', '배송', '냉방', '기능', '않는', '한국', '전혀', '주의', '모두', '정확한', '확인', '요청', '홍콩', '관계자', '했다']",머니S
110,경제,"UNIST ""중간광고가 더 잘 기억나는 이유…부정적 감정 때문""","['광고', '기억', '부정', '감정', '연구', '하는', '영상', '했다', '김성필', '교수', '중간', '결과', '콘텐츠', '실험군', '대조군', '형성', '울산', '과학기술원', '동안', '보는']",연합뉴스
111,경제,안성 최중심에 1군 브랜드 민간임대주택 9월 공급 예정,"['안성', '세대', '민간', '있어', '주거', '임대', '예정', '단지', '반도체', '안정', '이마트', '지구', '여기', '된다', '안성시', '교통', '조성', '정동', '아파트', '청약', '하게', '최고', '개발', '들어서', '공급', '물류', '이용', '있는', '방식', '거주', '분양']",아시아경제
112,경제,부부 각각 1채 보유땐 종부세 중과세율 면제,"['주택', '적용', '종부세', '지역', '조정', '대상', '공제', '과세', '받을', '특례', '해제', '세율', '국세청', '기준', '중과', '감면', '때문', '경우', '일시', '한다', '세액', '구입', '올해', '세금', '부담', '대한', '지난', '되면서', '혜택', '됐다', '보유', '종전', '최대', '신규']",매일경제
